Head,Relation,Tail
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,완화하기
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,위해
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,적절한
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,국소
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,보습제의
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,선택과
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,사용
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,방법
"이 환자는 얼굴의 건조함, 발적, 스케일링 증상을 완화하기 위해 보습 효과가 뛰어나고 자극이 적은 국소 보습제를 사용하는 것이 적절하다. 우선, 세라마이드, 히알루론산, 글리세린과 같은 성분이 포함된 보습제를 권장할 수 있다. 이러한 성분은 피부 장벽을 강화하고 수분을 유지하는 데 도움을 준다. 보습제는 세안 후 피부가 약간 촉촉한 상태에서 하루 2회 이상, 특히 건조함이 심한 부위에 충분히 도포하는 것이 좋다. 또한, 겨울철에는 가습기를 사용하거나 실내 습도를 유지하여 피부 건조를 예방하는 것도 중요하다. 만약 증상이 지속되거나 악화된다면, 피부과 전문의와 상담하여 추가적인 치료를 고려해야 한다.",related_to,설명하시오
신경피부 멜라닌증(neurocutaneous melanosis),related_to,거대
신경피부 멜라닌증(neurocutaneous melanosis),related_to,선천성
신경피부 멜라닌증(neurocutaneous melanosis),related_to,멜라닌세포성
신경피부 멜라닌증(neurocutaneous melanosis),has_symptom,모반giant
신경피부 멜라닌증(neurocutaneous melanosis),related_to,congenital
신경피부 멜라닌증(neurocutaneous melanosis),related_to,melanocytic
신경피부 멜라닌증(neurocutaneous melanosis),related_to,nevus
신경피부 멜라닌증(neurocutaneous melanosis),has_symptom,가진
신경피부 멜라닌증(neurocutaneous melanosis),related_to,환자
신경피부 멜라닌증(neurocutaneous melanosis),related_to,발생할
신경피부 멜라닌증(neurocutaneous melanosis),has_symptom,합병증
신경피부 멜라닌증(neurocutaneous melanosis),related_to,것은
신경피부 멜라닌증(neurocutaneous melanosis),related_to,심근경색
신경피부 멜라닌증(neurocutaneous melanosis),related_to,만성
신경피부 멜라닌증(neurocutaneous melanosis),related_to,신부전
신경피부 멜라닌증(neurocutaneous melanosis),related_to,신경피부
신경피부 멜라닌증(neurocutaneous melanosis),has_symptom,멜라닌증neurocutaneous
신경피부 멜라닌증(neurocutaneous melanosis),related_to,melanosis
신경피부 멜라닌증(neurocutaneous melanosis),has_symptom,폐섬유증
신경피부 멜라닌증(neurocutaneous melanosis),has_symptom,갑상선기능항진증
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,남성
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,최근
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,동안
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,피부
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,발생한
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,발진
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,내원하였다
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,발진
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,가렵고
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,피부
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,두꺼워지며
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,벗겨지
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,양상
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,보인다
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,환자
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,과거
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,이러한
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,증상
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,발생한
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,없으며
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,최근
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,스트레스
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,받고
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,있다고
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,한다
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,피부
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,생검
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,결과
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,표피의
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,과증식과
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,각질층의
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,비후
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,관찰되었다
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,환자의
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,피부
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,질환
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,대한
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,비약물적
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,치료
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,방법
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,하나로
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",related_to,사용될
"이 환자는 건선(psoriasis)으로 진단할 수 있다. 건선의 비약물적 치료 방법 중 하나로 석탄 타르(coal tar)가 사용될 수 있다. 석탄 타르는 피부 세포의 과도한 증식을 억제하고 염증을 감소시키는 작용을 한다. 이 물질은 연고나 샴푸 형태로 사용되며, 특히 두피 건선 치료에 효과적이다. 다만, 석탄 타르는 피부 자극을 유발할 수 있으므로 사용 전 반드시 피부과 전문의의 지도를 받아야 한다.",has_symptom,물질과
