Head,Relation,Tail
탈모증,related_to,없었다고
탈모증,related_to,한다
탈모증,related_to,환자
탈모증,related_to,가장
탈모증,related_to,가능성
탈모증,has_symptom,진단명
탈모증,related_to,무엇이며
탈모증,related_to,확인하기
탈모증,related_to,위한
탈모증,related_to,검사
탈모증,related_to,치료
탈모증,related_to,방법
탈모증,related_to,대해
탈모증,related_to,설명하시오
옴,related_to,남자
옴,related_to,지속적인
옴,has_symptom,가려움증
옴,related_to,피부
옴,has_symptom,발진
옴,related_to,내원하였다
옴,has_symptom,발진
옴,related_to,주로
옴,related_to,손가락
옴,related_to,사이
옴,related_to,손목
옴,related_to,팔꿈치
옴,related_to,겨드랑이
옴,related_to,배꼽
옴,related_to,주위
옴,related_to,허벅지
옴,related_to,안쪽
옴,related_to,관찰되며
옴,has_symptom,가려움증
옴,has_symptom,심해진다고
옴,related_to,한다
옴,related_to,환자
옴,related_to,최근
옴,related_to,해외
옴,related_to,여행
옴,related_to,이력
옴,related_to,있으며
옴,related_to,그곳
옴,related_to,단체
옴,related_to,생활
옴,related_to,했다고
옴,related_to,한다
옴,related_to,피부
옴,related_to,검사
옴,has_symptom,반점
옴,related_to,형태
옴,has_symptom,발진
옴,related_to,관찰되었다
옴,related_to,환자
옴,has_symptom,가려움증
옴,related_to,원인
옴,related_to,가장
옴,related_to,가능성
옴,has_symptom,질환
옴,related_to,설명하고
옴,has_symptom,질환
옴,has_symptom,진단하기
옴,related_to,위한
옴,related_to,방법
옴,related_to,서술하시오
무좀,related_to,남성
무좀,related_to,발가락
무좀,related_to,사이
무좀,has_symptom,가려움증
무좀,related_to,피부
무좀,has_symptom,발진
무좀,related_to,호소하며
무좀,related_to,내원하였다
무좀,has_symptom,진찰
무좀,related_to,결과
무좀,related_to,발가락
무좀,related_to,사이
무좀,related_to,발적
무좀,related_to,인설
무좀,related_to,관찰되었고
무좀,related_to,환자
무좀,related_to,최근
무좀,related_to,수영장
무좀,related_to,자주
무좀,related_to,방문했다고
무좀,related_to,한다
무좀,related_to,환자
무좀,has_symptom,증상
무좀,related_to,적합한
무좀,has_symptom,진단
무좀,related_to,치료
무좀,related_to,방법
무좀,related_to,무엇인가
자외선,related_to,여성
자외선,related_to,햇빛
자외선,related_to,노출된
자외선,related_to,피부
자외선,related_to,붉게
자외선,has_symptom,가려움증
자외선,related_to,호소하며
자외선,related_to,내원하였다
자외선,related_to,환자
자외선,has_symptom,증상
자외선,related_to,설명할
자외선,has_symptom,병리학적
자외선,related_to,기전
자외선,related_to,서술하시오
손톱주위염,related_to,여성
손톱주위염,related_to,손톱
손톱주위염,related_to,주변
손톱주위염,has_symptom,통증
손톱주위염,related_to,발적
손톱주위염,related_to,주소로
손톱주위염,related_to,내원하였다
손톱주위염,related_to,환자
손톱주위염,related_to,최근
손톱주위염,related_to,손톱
손톱주위염,related_to,주위
손톱주위염,related_to,큐티클
손톱주위염,related_to,자주
손톱주위염,related_to,물어뜯었으며
손톱주위염,related_to,해당
손톱주위염,related_to,부위
손톱주위염,has_symptom,통증
손톱주위염,related_to,부종
손톱주위염,related_to,나타나기
손톱주위염,related_to,시작했다고
손톱주위염,related_to,한다
손톱주위염,related_to,신체
손톱주위염,has_symptom,검진에서
손톱주위염,related_to,손톱
손톱주위염,related_to,주변
손톱주위염,related_to,빨갛고
손톱주위염,related_to,부풀어
손톱주위염,related_to,있으며
손톱주위염,has_symptom,압통
손톱주위염,related_to,있었다
손톱주위염,related_to,환자
손톱주위염,related_to,자주
손톱주위염,related_to,담그
손톱주위염,related_to,직업
손톱주위염,related_to,가지고
손톱주위염,related_to,있었다
손톱주위염,related_to,환자
손톱주위염,related_to,가장
손톱주위염,related_to,가능성
손톱주위염,has_symptom,진단명
손톱주위염,related_to,원인
손톱주위염,related_to,그리고
손톱주위염,related_to,적절한
손톱주위염,related_to,치료
손톱주위염,related_to,방법
손톱주위염,related_to,설명하시오
이,related_to,여성
이,has_symptom,반복적인
이,related_to,피부
이,has_symptom,발진
이,has_symptom,가려움증
이,related_to,주소로
이,related_to,내원하였다
이,related_to,환자
이,related_to,최근
이,related_to,새로
이,related_to,구입한
이,related_to,귀걸이
이,related_to,착용한
이,has_symptom,증상
이,related_to,시작되었다고
이,related_to,보고하였다
이,related_to,과거에도
이,related_to,유사한
이,related_to,금속
이,related_to,액세서리
이,related_to,착용할
이,related_to,비슷한
이,has_symptom,증상
이,related_to,발생한
이,related_to,있다고
이,related_to,한다
이,related_to,피부
이,related_to,검사
이,related_to,귀걸
이,related_to,착용
이,related_to,부위
이,has_symptom,홍반
이,related_to,부종
이,related_to,관찰되었다
이,related_to,환자
이,related_to,피부
이,has_symptom,반응
이,related_to,발생
이,related_to,기전
이,related_to,관련된
이,related_to,면역학적
이,related_to,과정
이,related_to,설명하시오
왁스,related_to,여성
왁스,related_to,최근
왁스,related_to,천연
왁스,related_to,성분
왁스,related_to,캔들
왁스,related_to,사용한
왁스,related_to,이후
왁스,related_to,피부
왁스,has_symptom,발진
왁스,has_symptom,가려움증
왁스,related_to,호소하며
왁스,related_to,응급실
왁스,related_to,방문하였다
왁스,related_to,환자
왁스,related_to,과거
왁스,related_to,대두soy
왁스,related_to,제품
왁스,related_to,알레르기
왁스,has_symptom,반응
왁스,related_to,보인
왁스,related_to,있다고
왁스,related_to,보고하였다
왁스,related_to,환자
왁스,has_symptom,증상
왁스,related_to,원인
왁스,related_to,적절한
왁스,related_to,대체
왁스,related_to,제품
왁스,related_to,대해
왁스,related_to,설명하시오
이,related_to,여성
이,related_to,최근
이,related_to,동안
이,related_to,지속적인
이,related_to,피부
이,has_symptom,발진
이,has_symptom,가려움증
이,has_symptom,병원
이,related_to,내원하였다
이,related_to,환자
이,related_to,직장
이,related_to,스트레스
이,related_to,받고
이,related_to,있으며
이,related_to,최근
이,related_to,나일론
이,related_to,소재
이,related_to,자주
이,related_to,입었다고
이,related_to,한다
이,related_to,신체검사
이,related_to,다리
이,has_symptom,구진성
이,has_symptom,발진
이,related_to,관찰되었고
이,related_to,환자
이,related_to,새로운
이,related_to,세제나
이,related_to,화장품
이,related_to,사용하지
이,related_to,않았으며
이,related_to,약물
이,related_to,복용도
이,related_to,없다
이,related_to,환자
이,related_to,피부
이,has_symptom,발진
이,related_to,원인
이,related_to,해결하기
이,related_to,위한
이,related_to,적절한
이,related_to,방법
이,related_to,대해
이,related_to,설명하시오
클로파지민,related_to,남성
클로파지민,related_to,최근
클로파지민,related_to,동안
클로파지민,related_to,피부
클로파지민,related_to,붉은색
클로파지민,related_to,갈색
클로파지민,related_to,변하
클로파지민,related_to,변색
클로파지민,related_to,나타나고
클로파지민,related_to,피로감
클로파지민,has_symptom,관절통
클로파지민,related_to,호소하며
클로파지민,has_symptom,병원
클로파지민,related_to,방문했다
클로파지민,has_symptom,나병
클로파지민,related_to,치료
클로파지민,related_to,위해
클로파지민,has_symptom,다제병용요법MDT
클로파지민,related_to,받고
클로파지민,related_to,있다
클로파지민,related_to,환자
클로파지민,has_symptom,증상
클로파지민,related_to,관련된
클로파지민,related_to,약물
클로파지민,related_to,작용
클로파지민,related_to,기전
클로파지민,related_to,약물
클로파지민,has_symptom,일반적
클로파지민,related_to,사용되
클로파지민,has_symptom,적응증
클로파지민,related_to,서술하시오
이,related_to,여성
이,related_to,최근
이,related_to,2개월
이,related_to,동안
이,has_symptom,반복적인
이,related_to,피부
이,has_symptom,발진
이,has_symptom,가려움증
이,related_to,호소하며
이,has_symptom,병원
이,related_to,방문하였다
이,has_symptom,병력
이,related_to,특별한
이,related_to,알레르기
이,has_symptom,반응
이,related_to,없었으나
이,related_to,최근
이,related_to,스트레스
이,has_symptom,상황
이,has_symptom,증상
이,related_to,악화되었다고
이,related_to,한다
이,related_to,혈액
이,related_to,검사
이,related_to,결과
이,has_symptom,정상
이,related_to,범위였으나
이,related_to,피부
이,related_to,조직
이,related_to,검사
이,has_symptom,염증
이,related_to,세포
이,related_to,침윤
이,related_to,관찰되었다
이,related_to,환자
이,related_to,피부
이,has_symptom,염증
이,has_symptom,반응
이,related_to,관여할
이,related_to,비고전적
이,related_to,에이코사노이드
이,related_to,호르몬
이,related_to,설명하고
이,related_to,호르몬
이,related_to,인체
이,related_to,미치
이,related_to,다른
이,related_to,생리적
이,related_to,효과
이,related_to,서술하시오
이,related_to,남성
이,related_to,코로나19
이,has_symptom,감염
이,related_to,예방
이,related_to,위해
이,related_to,소독제
이,related_to,자주
이,related_to,사용한
이,related_to,이후
이,related_to,심하게
이,related_to,건조
이,related_to,갈라지
이,has_symptom,증상
이,related_to,나타났으며
이,related_to,손등
이,related_to,약간
이,has_symptom,발진
이,related_to,발생했습니다
이,related_to,소독제
이,related_to,사용할
이,related_to,때마
이,related_to,충분히
이,related_to,건조시키지
이,related_to,않고
이,related_to,있습니다
이,related_to,환자
이,related_to,피부
이,has_symptom,증상
이,related_to,원인
이,related_to,적절한
이,related_to,관리
이,related_to,방법
이,related_to,대해
이,related_to,설명하시오
이미퀴모드는,related_to,남성
이미퀴모드는,related_to,최근
이미퀴모드는,related_to,발생한
이미퀴모드는,related_to,피부
이미퀴모드는,has_symptom,병변
이미퀴모드는,related_to,바이러스성
이미퀴모드는,related_to,사마귀로
이미퀴모드는,related_to,내원하였다
이미퀴모드는,related_to,피부
이미퀴모드는,related_to,전문의
이미퀴모드는,related_to,면역
이미퀴모드는,has_symptom,반응
이미퀴모드는,related_to,조절제로
이미퀴모드는,has_symptom,알려진
이미퀴모드는,related_to,이미퀴모드
이미퀴모드는,related_to,크림
이미퀴모드는,related_to,처방하였다
이미퀴모드는,related_to,약물
이미퀴모드는,has_symptom,항암
이미퀴모드는,related_to,항바이러스
이미퀴모드는,related_to,효과
이미퀴모드는,related_to,발휘하
이미퀴모드는,related_to,기전
이미퀴모드는,related_to,설명하시오
이트라코나졸은,related_to,여성
이트라코나졸은,related_to,손톱
이트라코나졸은,related_to,발톱
이트라코나졸은,related_to,변색
이트라코나졸은,related_to,두꺼워짐
이트라코나졸은,related_to,주소로
이트라코나졸은,related_to,내원하였다
이트라코나졸은,related_to,환자
이트라코나졸은,related_to,최근
이트라코나졸은,related_to,동안
이트라코나졸은,related_to,손톱
이트라코나졸은,related_to,발톱
이트라코나졸은,related_to,점점
이트라코나졸은,related_to,두꺼워지고
이트라코나졸은,related_to,변색되며
이트라코나졸은,related_to,특히
이트라코나졸은,related_to,발톱
이트라코나졸은,related_to,경우
이트라코나졸은,has_symptom,통증
이트라코나졸은,has_symptom,동반된다고
이트라코나졸은,related_to,호소하였다
이트라코나졸은,related_to,그녀
이트라코나졸은,related_to,이전
이트라코나졸은,related_to,심부전
이트라코나졸은,has_symptom,진단
이트라코나졸은,related_to,있으며
이트라코나졸은,related_to,현재
이트라코나졸은,related_to,심부전
이트라코나졸은,related_to,치료제
이트라코나졸은,related_to,복용
이트라코나졸은,related_to,중이다
이트라코나졸은,related_to,손톱
이트라코나졸은,related_to,발톱
이트라코나졸은,related_to,곰팡
이트라코나졸은,has_symptom,감염조갑진균증
이트라코나졸은,related_to,의심된다
이트라코나졸은,related_to,환자에게
이트라코나졸은,related_to,이트라코나졸
이트라코나졸은,related_to,투여할
이트라코나졸은,related_to,주의해야
이트라코나졸은,related_to,대체
이트라코나졸은,related_to,가능한
이트라코나졸은,related_to,치료
이트라코나졸은,related_to,방법
이트라코나졸은,related_to,설명하시오
인공,related_to,여성
인공,related_to,인공
인공,related_to,손톱
인공,related_to,제거제
인공,related_to,실수로
인공,related_to,마신
인공,related_to,구토
인공,has_symptom,어지러움증
인공,related_to,호소하며
인공,related_to,응급실
인공,related_to,내원하였다
인공,related_to,환자
인공,has_symptom,예상되
인공,related_to,독성
인공,related_to,효과
인공,related_to,초기
인공,has_symptom,진단
인공,related_to,방법
인공,related_to,대해
인공,related_to,설명하시오
전자선은,related_to,남성
전자선은,related_to,피부
전자선은,related_to,표재성
전자선은,related_to,종양
전자선은,related_to,대해
전자선은,related_to,방사선
전자선은,related_to,치료
전자선은,related_to,받기
전자선은,related_to,위해
전자선은,has_symptom,병원
전자선은,related_to,내원하였다
전자선은,related_to,환자
전자선은,related_to,고혈압
전자선은,related_to,제2형
전자선은,has_symptom,당뇨병
전자선은,has_symptom,병력
전자선은,related_to,있으며
전자선은,related_to,현재
전자선은,related_to,아세트아미노펜
전자선은,related_to,메트포르민
전자선은,related_to,복용
전자선은,related_to,중이다
전자선은,related_to,표재성
전자선은,related_to,종양
전자선은,related_to,방사선
전자선은,related_to,치료
전자선은,related_to,전자선
전자선은,related_to,사용되었다
전자선은,related_to,전자선
전자선은,related_to,표재성
전자선은,related_to,종양
전자선은,related_to,치료
전자선은,related_to,적합한
전자선은,related_to,이유
전자선은,related_to,장점
전자선은,related_to,설명하시오
이,related_to,여성
이,related_to,최근
이,related_to,1주일
이,related_to,동안
이,related_to,발생한
이,related_to,피부
이,has_symptom,발진
이,has_symptom,가려움증
이,has_symptom,병원
이,related_to,방문했다
이,related_to,환자
이,related_to,최근
이,related_to,새로운
이,related_to,오팔
이,related_to,목걸이
이,related_to,착용하기
이,related_to,시작했다고
이,related_to,밝혔다
이,related_to,신체검사
이,related_to,가슴
이,related_to,부위
이,related_to,국한된
이,has_symptom,홍반성
이,has_symptom,구진
이,has_symptom,발진
이,related_to,관찰된다
이,related_to,환자
이,has_symptom,진단
이,related_to,치료
이,related_to,계획
이,related_to,서술하시오
이,related_to,남자
이,related_to,최근
이,related_to,캠핑
이,related_to,피부
이,has_symptom,발진
이,has_symptom,가려움증
이,related_to,호소하며
이,has_symptom,병원
이,related_to,방문했다
이,related_to,신체
이,has_symptom,검진
이,related_to,다리
이,has_symptom,발진
이,related_to,관찰되었고
이,related_to,환자
이,related_to,특정
이,related_to,나무
이,related_to,접촉한
이,has_symptom,증상
이,related_to,시작되었다고
이,has_symptom,진술했다
이,related_to,환자
이,related_to,가능한
이,has_symptom,진단
이,related_to,치료
이,related_to,방침
이,related_to,서술하시오
이,related_to,남성
이,related_to,겨울철
이,related_to,접어들면서
이,related_to,얼굴
이,related_to,심한
이,has_symptom,건조증
이,has_symptom,가려움증
이,related_to,호소하며
이,has_symptom,병원
이,related_to,방문했다
이,related_to,최근
이,related_to,새로운
이,related_to,보습제
이,related_to,사용하기
이,related_to,시작했으며
이,related_to,사용
이,related_to,피부
이,related_to,붉어지고
이,related_to,자극
이,has_symptom,증상
이,related_to,나타났다고
이,related_to,한다
이,related_to,환자
이,has_symptom,상태
이,related_to,대한
이,related_to,적절한
이,has_symptom,진단
이,related_to,치료
이,related_to,방침
이,related_to,서술하시오
이,related_to,여성
이,related_to,손목
이,related_to,부위
이,related_to,발생한
이,related_to,피부
이,has_symptom,발진
이,has_symptom,가려움증
이,related_to,주소로
이,related_to,피부과
이,related_to,방문하였다
이,related_to,최근
이,related_to,동안
이,related_to,새로운
이,related_to,향수
이,related_to,사용하기
이,related_to,시작한
이,related_to,이후
이,has_symptom,증상
이,related_to,나타났다고
이,related_to,한다
이,related_to,신체
이,related_to,검사
이,related_to,손목
이,related_to,부위
이,related_to,국한된
이,has_symptom,홍반성
이,has_symptom,발진
이,related_to,자국
이,related_to,관찰되었다
이,related_to,환자
이,related_to,가장
이,related_to,가능성
이,has_symptom,진단
이,related_to,관련된
이,related_to,면역
이,has_symptom,반응
이,related_to,기전
이,related_to,설명하시오
증후군,related_to,남성
증후군,related_to,부분
증후군,related_to,발작
증후군,related_to,치료
증후군,related_to,위해
증후군,related_to,조니사마이드Zonisamide
증후군,related_to,복용하기
증후군,related_to,시작한
증후군,has_symptom,발진
증후군,related_to,전신
증후군,related_to,피로
증후군,related_to,경험했다
증후군,related_to,조니사마이드
증후군,related_to,복용
증후군,related_to,관련된
증후군,related_to,심각한
증후군,related_to,피부
증후군,has_symptom,반응
증후군,related_to,위험성
증후군,related_to,설명하고
증후군,related_to,이러한
증후군,has_symptom,증상
증후군,related_to,나타날
증후군,related_to,경우
증후군,related_to,환자
증후군,has_symptom,의료진
증후군,related_to,취해야
증후군,related_to,적절한
증후군,related_to,조치
증후군,related_to,서술하시오
치거,related_to,남자
치거,related_to,최근
치거,related_to,캠핑
치거,related_to,다리
치거,related_to,발목
치거,related_to,심한
치거,has_symptom,가려움증
치거,related_to,호소하며
치거,related_to,내원했다
치거,related_to,피부
치거,has_symptom,검진
치거,related_to,여러
치거,has_symptom,발진
치거,related_to,관찰되었고
치거,related_to,환자
치거,related_to,캠핑
치거,related_to,지역
치거,related_to,덤불
치거,has_symptom,우거진
치거,related_to,지역이었다고
치거,related_to,설명했다
치거,related_to,환자
치거,related_to,가능한
치거,has_symptom,진단
치거,related_to,대한
치거,related_to,치료
치거,related_to,예방
치거,related_to,방법
치거,related_to,서술하시오
검사,related_to,여성
검사,related_to,최근
검사,related_to,시작된
검사,has_symptom,발진
검사,has_symptom,가려움증
검사,related_to,주소로
검사,related_to,피부과
검사,related_to,내원하였다
검사,related_to,환자
검사,related_to,새로운
검사,related_to,화장품
검사,related_to,사용하기
검사,related_to,시작한
검사,has_symptom,증상
검사,related_to,나타났으며
검사,has_symptom,발진
검사,related_to,얼굴
검사,related_to,부위
검사,related_to,국한되어
검사,related_to,있다
검사,related_to,신체
검사,has_symptom,검진
검사,has_symptom,홍반성
검사,has_symptom,구진
검사,related_to,수포
검사,related_to,관찰되었다
검사,related_to,환자에게
검사,related_to,적합한
검사,related_to,검사
검사,related_to,무엇이며
검사,related_to,검사
검사,has_symptom,통해
검사,related_to,확인할
검사,has_symptom,병리적
검사,has_symptom,상태
검사,related_to,서술하시오
뜨거운,related_to,여성
뜨거운,related_to,겨울철
뜨거운,related_to,주로
뜨거운,related_to,발생하
뜨거운,related_to,피부
뜨거운,has_symptom,가려움증
뜨거운,related_to,피부
뜨거운,related_to,갈라짐
뜨거운,related_to,주소로
뜨거운,has_symptom,병원
뜨거운,related_to,방문하였습니다
뜨거운,related_to,환자
뜨거운,related_to,매일
뜨거운,related_to,뜨거운
뜨거운,related_to,물로
뜨거운,related_to,목욕하며
뜨거운,related_to,목욕
뜨거운,related_to,피부
뜨거운,related_to,마르기
뜨거운,related_to,보습제
뜨거운,related_to,바르지
뜨거운,related_to,않는다고
뜨거운,related_to,합니다
뜨거운,related_to,환자
뜨거운,has_symptom,증상
뜨거운,related_to,완화하기
뜨거운,related_to,위해
뜨거운,related_to,가장
뜨거운,related_to,적절한
뜨거운,related_to,목욕
뜨거운,related_to,습관
뜨거운,related_to,변화
뜨거운,related_to,무엇인가요
뜨거운,related_to,뜨거운
뜨거운,related_to,대신
뜨거운,related_to,미지근한
뜨거운,related_to,물로
뜨거운,related_to,목욕하기
뜨거운,related_to,목욕
뜨거운,related_to,시간
뜨거운,related_to,510분
뜨거운,related_to,줄이기
뜨거운,related_to,목욕
뜨거운,related_to,피부
뜨거운,related_to,부드럽게
뜨거운,related_to,두드려서
뜨거운,related_to,말리기
뜨거운,related_to,순한
뜨거운,related_to,세정제
뜨거운,related_to,사용하기
뜨거운,related_to,목욕
뜨거운,related_to,즉시
뜨거운,related_to,보습제
뜨거운,related_to,바르기
KRT5,related_to,남성
KRT5,related_to,주로
KRT5,related_to,발생하
KRT5,has_symptom,통증성
KRT5,related_to,수포로
KRT5,related_to,피부과
KRT5,related_to,내원하였습니다
KRT5,related_to,환자
KRT5,related_to,특히
KRT5,related_to,더운
KRT5,related_to,날씨
KRT5,has_symptom,증상
KRT5,related_to,악화된다고
KRT5,related_to,보고하였습니다
KRT5,related_to,가족력
KRT5,related_to,조사했
KRT5,related_to,유사한
KRT5,has_symptom,증상
KRT5,has_symptom,가진
KRT5,related_to,친척
KRT5,related_to,있었습니다
KRT5,has_symptom,임상적
KRT5,related_to,환자
KRT5,related_to,WeberCockayne형
KRT5,has_symptom,표피박리수포증
KRT5,has_symptom,진단되었습니다
KRT5,has_symptom,질환
KRT5,related_to,가장
KRT5,related_to,관련
KRT5,related_to,유전자
KRT5,related_to,변이
KRT5,related_to,무엇인가요
KRT5,related_to,KRT5
KRT5,related_to,KRT14
KRT5,related_to,COL7A1
KRT5,related_to,LAMA3
KRT5,related_to,ITGB4
아지스로마이신,related_to,남성
아지스로마이신,related_to,얼굴
아지스로마이신,related_to,부위
아지스로마이신,related_to,화농성
아지스로마이신,related_to,여드름
아지스로마이신,related_to,피부과
아지스로마이신,related_to,방문하였습니다
아지스로마이신,related_to,환자
아지스로마이신,related_to,최근
아지스로마이신,related_to,구강용
아지스로마이신,related_to,항생제
아지스로마이신,related_to,치료
아지스로마이신,related_to,받았으나
아지스로마이신,related_to,호전
아지스로마이신,related_to,보지
아지스로마이신,related_to,못하였습니다
아지스로마이신,has_symptom,세균
아지스로마이신,related_to,배양
아지스로마이신,related_to,검사
아지스로마이신,related_to,Cutibacterium
아지스로마이신,related_to,acnes구
아지스로마이신,related_to,Propionibacterium
아지스로마이신,related_to,acnes
아지스로마이신,related_to,확인되었고
아지스로마이신,related_to,테트라사이클린
아지스로마이신,related_to,내성
아지스로마이신,related_to,나타났습니다
아지스로마이신,related_to,가장
아지스로마이신,related_to,적절한
아지스로마이신,related_to,다음
아지스로마이신,related_to,단계
아지스로마이신,related_to,치료
아지스로마이신,related_to,무엇인가요
아지스로마이신,related_to,벤조일
아지스로마이신,related_to,퍼옥사이드
아지스로마이신,related_to,국소
아지스로마이신,related_to,도포
아지스로마이신,related_to,테트라사이클린
아지스로마이신,related_to,용량
아지스로마이신,has_symptom,증량
아지스로마이신,related_to,클린다마이신
아지스로마이신,related_to,연고
아지스로마이신,related_to,도포
아지스로마이신,related_to,아지스로마이신
아지스로마이신,related_to,500
아지스로마이신,related_to,mg
아지스로마이신,related_to,경구
아지스로마이신,related_to,투여
아지스로마이신,related_to,3회
아지스로마이신,related_to,나디플록사신
아지스로마이신,related_to,연고
아지스로마이신,related_to,도포
모닥불,related_to,남성
모닥불,related_to,환자
모닥불,related_to,야외
모닥불,related_to,캠핑
모닥불,related_to,심한
모닥불,related_to,가려움
모닥불,has_symptom,발진
모닥불,related_to,내원하였습니다
모닥불,related_to,환자
모닥불,related_to,이전에도
모닥불,related_to,비슷한
모닥불,has_symptom,증상
모닥불,related_to,경험한
모닥불,related_to,있으며
모닥불,related_to,이번
모닥불,related_to,캠핑
모닥불,related_to,모닥불
모닥불,related_to,피운
모닥불,has_symptom,증상
모닥불,related_to,심해졌다고
모닥불,related_to,합니다
모닥불,related_to,환자
모닥불,has_symptom,증상
모닥불,related_to,유발하거나
모닥불,related_to,악화시켰
모닥불,related_to,가능성
모닥불,related_to,가장
모닥불,related_to,요인
모닥불,related_to,무엇인가요
모닥불,related_to,대기
모닥불,related_to,꽃가루
모닥불,related_to,모닥불
모닥불,related_to,연기
모닥불,related_to,포함된
모닥불,related_to,독성
모닥불,related_to,식물
모닥불,related_to,유해
모닥불,related_to,오일
모닥불,related_to,야외
모닥불,related_to,활동
모닥불,related_to,캠핑
모닥불,related_to,착용한
모닥불,related_to,합성
모닥불,related_to,섬유
모닥불,related_to,야외
모닥불,related_to,섭취한
모닥불,related_to,음식
모닥불,related_to,인한
모닥불,related_to,알레르기
병변,related_to,남자아이
병변,related_to,클리닉
병변,related_to,내원하였다
병변,related_to,아이
병변,related_to,출생
병변,related_to,오른쪽
병변,related_to,어깨
병변,related_to,크기
병변,related_to,갈색
병변,has_symptom,모반
병변,related_to,있었다
병변,related_to,최근
병변,related_to,부모
병변,has_symptom,모반
병변,related_to,짙어지고
병변,related_to,약간
병변,related_to,융기
병변,related_to,생긴
병변,related_to,발견했다
병변,has_symptom,병변
병변,related_to,출혈이나
병변,has_symptom,통증
병변,related_to,없었지만
병변,related_to,일부
병변,related_to,부위
병변,related_to,가렵다고
병변,related_to,하였다
병변,has_symptom,일반
병변,related_to,신체
병변,related_to,검사
병변,related_to,다른
병변,has_symptom,이상
병변,related_to,소견
병변,related_to,없었다
병변,related_to,경우
병변,related_to,악성
병변,related_to,변화
병변,related_to,배제하기
병변,related_to,위해
병변,related_to,가장
병변,related_to,적절한
병변,related_to,다음
병변,related_to,단계
병변,has_symptom,진단적
병변,related_to,조치
병변,related_to,무엇인가
병변,related_to,관찰
병변,has_symptom,병변
병변,related_to,절제
병변,related_to,조직검사
병변,related_to,피부
병변,related_to,생검
병변,related_to,레이저
병변,related_to,치료
병변,related_to,국소
병변,related_to,스테로이드
병변,related_to,크림
병변,related_to,적용
면역억제,related_to,남성
면역억제,related_to,왼쪽
면역억제,related_to,크기
면역억제,has_symptom,표피세포암Squamous
면역억제,related_to,cell
면역억제,related_to,carcinoma
면역억제,related_to,SCC
면역억제,has_symptom,진단받았다
면역억제,has_symptom,병변
면역억제,related_to,침윤
면역억제,related_to,심하여
면역억제,related_to,피하
면역억제,related_to,지방층까지
면역억제,related_to,도달한
면역억제,related_to,보인다
면역억제,related_to,환자
면역억제,related_to,예후
면역억제,related_to,관련하여
면역억제,related_to,가장
면역억제,related_to,적절한
면역억제,related_to,설명은
면역억제,related_to,생존율
면역억제,related_to,90
면역억제,has_symptom,이상이다
면역억제,related_to,국소
면역억제,related_to,재발
면역억제,related_to,위험
면역억제,related_to,높다
면역억제,related_to,전이
면역억제,related_to,발생할
면역억제,related_to,경우
면역억제,related_to,생존율
면역억제,related_to,50
면역억제,related_to,이하로
면역억제,has_symptom,떨어질
면역억제,related_to,있다
면역억제,has_symptom,병변
면역억제,related_to,전이율
면역억제,related_to,5이다
면역억제,related_to,면역억제
면역억제,related_to,환자에서
면역억제,related_to,위험
면역억제,has_symptom,증가한다
상염색체,related_to,남자아이
상염색체,related_to,부모
상염색체,related_to,함께
상염색체,related_to,피부과
상염색체,related_to,내원하였다
상염색체,related_to,환자
상염색체,related_to,부서지기
상염색체,related_to,쉬운
상염색체,related_to,모발
상염색체,related_to,경미한
상염색체,related_to,정신
상염색체,related_to,지체
상염색체,related_to,손발톱
상염색체,related_to,형성
상염색체,related_to,장애
상염색체,related_to,보인다
상염색체,related_to,혈액
상염색체,related_to,검사
상염색체,related_to,모발
상염색체,related_to,시스틴
상염색체,related_to,수치
상염색체,related_to,감소하고
상염색체,related_to,혈액
상염색체,related_to,소변
상염색체,related_to,아르기노숙신산
상염색체,related_to,검출되었다
상염색체,related_to,환자
상염색체,related_to,부모
상염색체,related_to,모두
상염색체,related_to,건강하며
상염색체,related_to,가족력
상염색체,related_to,비슷한
상염색체,has_symptom,증상
상염색체,has_symptom,가진
상염색체,related_to,사람
상염색체,related_to,없다
상염색체,related_to,환자
상염색체,has_symptom,질환
상염색체,related_to,대한
상염색체,related_to,유전
상염색체,related_to,양식
상염색체,related_to,무엇인가
상염색체,has_symptom,상염색체
상염색체,related_to,우성
상염색체,has_symptom,상염색체
상염색체,related_to,열성
상염색체,related_to,X연관
상염색체,related_to,우성
상염색체,related_to,X연관
상염색체,related_to,열성
상염색체,related_to,미토콘드리아
상염색체,related_to,유전
면역,related_to,여성
면역,related_to,환자
면역,related_to,최근
면역,has_symptom,진단받
면역,related_to,흑색종
면역,related_to,치료
면역,related_to,위해
면역,has_symptom,병원
면역,related_to,방문하였다
면역,related_to,주치의
면역,related_to,면역요법
면역,related_to,사용하여
면역,related_to,치료
면역,has_symptom,진행하기로
면역,related_to,결정하였다
면역,related_to,면역요법
면역,related_to,작용
면역,related_to,기전
면역,related_to,대한
면역,related_to,설명
면역,related_to,가장
면역,related_to,적절한
면역,related_to,무엇인가
면역,has_symptom,암세포
면역,related_to,DNA
면역,related_to,직접
면역,related_to,파괴하여
면역,related_to,세포
면역,related_to,사멸
면역,related_to,유도한다
면역,has_symptom,암세포
면역,related_to,표적하여
면역,related_to,방사선
면역,has_symptom,통해
면역,related_to,세포
면역,related_to,파괴한다
면역,related_to,면역
면역,related_to,체계
면역,related_to,활성화하여
면역,has_symptom,암세포
면역,related_to,인식
면역,related_to,공격하도록
